Date,Time,Facility,Error
23-JUN-22,14:26:58,SRVO-407,"DCS SSO Fence Open 1,1"
23-JUN-22,14:26:58,SRVO-199,Controlled Stop
23-JUN-22,14:26:56,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,14:26:30,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,14:26:30,SEAL-270,Flow command above maximum (E2)
23-JUN-22,14:26:28,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,14:26:26,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,14:26:24,SEAL-270,Flow command above maximum (E2)
23-JUN-22,14:26:16,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,14:26:08,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,14:26:06,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,14:26:04,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,14:26:02,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,14:26:02,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,14:25:58,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,14:25:50,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,14:25:50,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,14:25:44,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,14:25:38,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,14:25:34,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,14:25:30,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,14:25:24,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,14:25:22,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,14:25:22,MOTN-056,Speed limits used (G:1)
23-JUN-22,14:25:20,MOTN-056,Speed limits used (G:1)
23-JUN-22,14:24:54,SYST-014,Program select failed
23-JUN-22,14:21:04,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,14:21:04,SEAL-270,Flow command above maximum (E2)
23-JUN-22,14:21:02,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,14:21:02,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,14:20:58,SEAL-270,Flow command above maximum (E2)
23-JUN-22,14:20:52,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,14:20:42,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,14:20:40,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,14:20:38,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,14:20:38,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,14:20:38,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,14:20:32,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,14:20:24,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,14:20:24,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,14:20:20,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,14:20:12,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,14:20:10,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,14:20:04,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,14:19:58,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,14:19:58,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,14:19:56,MOTN-056,Speed limits used (G:1)
23-JUN-22,14:19:56,MOTN-056,Speed limits used (G:1)
23-JUN-22,14:19:28,SYST-014,Program select failed
23-JUN-22,14:16:34,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,14:16:34,SEAL-270,Flow command above maximum (E2)
23-JUN-22,14:16:32,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,14:16:32,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,14:16:28,SEAL-270,Flow command above maximum (E2)
23-JUN-22,14:16:20,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,14:16:12,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,14:16:10,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,14:16:08,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,14:16:08,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,14:16:06,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,14:16:02,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,14:15:54,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,14:15:54,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,14:15:50,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,14:15:42,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,14:15:40,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,14:15:34,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,18:02:32,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:58:40,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:56:52,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:47:54,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:47:54,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:47:52,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,17:47:52,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:47:48,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:47:40,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,17:47:32,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,17:47:30,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,17:47:28,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,17:47:26,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,17:47:26,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,17:47:22,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,17:47:14,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,17:47:14,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,17:47:10,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,17:47:02,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,17:46:58,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,17:46:54,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,17:46:48,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,17:46:48,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,17:46:46,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:46:44,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:46:18,SYST-014,Program select failed
23-JUN-22,17:42:32,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:42:32,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:42:30,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,17:42:30,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:42:26,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:42:18,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,17:42:10,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,17:42:08,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,17:42:06,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,17:42:04,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,17:42:04,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,17:42:00,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,17:41:52,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,17:41:52,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,17:41:46,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,17:41:40,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,17:41:36,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,17:41:32,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,17:41:26,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,17:41:26,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,17:41:24,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:41:22,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:40:58,SYST-014,Program select failed
23-JUN-22,17:39:32,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:39:30,PRIO-063,Bad I/O asg: rack 89 slot 1
23-JUN-22,17:38:00,SRVO-407,"DCS SSO Fence Open 1,1"
23-JUN-22,17:38:00,SRVO-199,Controlled Stop
23-JUN-22,17:37:58,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:33:34,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:33:34,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:33:32,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,17:33:30,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:33:28,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:33:20,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,17:33:12,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,17:33:10,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,17:33:08,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,17:33:06,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,17:33:06,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,17:33:02,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,17:32:54,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,17:32:52,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,17:32:48,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,17:32:42,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,17:32:38,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,17:32:34,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,17:32:28,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,17:32:26,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,17:32:26,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:32:24,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:31:58,SYST-014,Program select failed
23-JUN-22,17:26:30,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:26:30,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:26:28,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,17:26:28,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:26:24,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:26:16,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,17:26:08,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,17:26:06,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,17:26:04,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,17:26:04,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,17:26:02,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,17:25:58,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,17:25:50,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,17:25:50,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,17:25:46,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,17:25:38,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,17:25:36,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,17:25:30,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,17:25:24,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,17:25:24,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,17:25:22,MOTN-056,Speed limits used (G:1)
23-JUN-22,17:25:20,MOTN-056,Speed limits used (G:1)
23-JUN-22,20:23:00,SYST-014,Program select failed
23-JUN-22,20:21:26,SYST-014,Program select failed
23-JUN-22,18:22:34,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:22:34,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:22:30,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,18:22:30,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:22:28,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:22:20,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,18:22:10,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,18:22:08,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,18:22:06,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,18:22:06,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,18:22:06,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,18:22:00,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,18:21:52,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,18:21:52,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,18:21:48,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,18:21:40,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,18:21:38,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,18:21:32,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,18:21:26,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,18:21:26,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,18:21:24,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:21:24,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:20:58,SYST-014,Program select failed
23-JUN-22,18:17:38,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:17:38,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:17:36,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,18:17:34,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:17:32,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:17:24,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,18:17:16,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,18:17:14,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,18:17:12,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,18:17:10,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,18:17:10,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,18:17:06,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,18:16:58,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,18:16:58,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,18:16:52,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,18:16:46,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,18:16:42,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,18:16:38,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,18:16:32,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,18:16:30,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,18:16:30,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:16:28,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:16:04,SYST-014,Program select failed
23-JUN-22,18:12:46,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:12:46,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:12:44,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,18:12:42,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:12:40,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:12:32,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,18:12:24,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,18:12:22,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,18:12:20,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,18:12:18,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,18:12:18,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,18:12:14,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,18:12:06,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,18:12:06,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,18:12:00,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,18:11:54,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,18:11:50,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,18:11:46,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,18:11:40,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,18:11:38,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,18:11:38,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:11:36,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:11:10,SYST-014,Program select failed
23-JUN-22,18:08:12,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:08:12,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:08:10,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
23-JUN-22,18:08:08,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,18:08:06,SEAL-270,Flow command above maximum (E2)
23-JUN-22,18:07:58,MOTN-200,"(S012SD01, 420) Too long anticipate time"
23-JUN-22,18:07:48,MOTN-200,"(S012SD01, 378) Too long anticipate time"
23-JUN-22,18:07:46,MOTN-200,"(S012SD01, 359) Too long anticipate time"
23-JUN-22,18:07:46,MOTN-200,"(S012SD01, 345) Too long anticipate time"
23-JUN-22,18:07:44,MOTN-200,"(S012SD01, 336) Too long anticipate time"
23-JUN-22,18:07:44,MOTN-200,"(S012SD01, 329) Too long anticipate time"
23-JUN-22,18:07:38,MOTN-200,"(S012SD01, 283) Too long anticipate time"
23-JUN-22,18:07:32,MOTN-200,"(S012SD01, 252) Too long anticipate time"
23-JUN-22,18:07:30,MOTN-200,"(S012SD01, 244) Too long anticipate time"
23-JUN-22,18:07:26,MOTN-200,"(S012SD01, 208) Too long anticipate time"
23-JUN-22,18:07:18,MOTN-200,"(S012SD01, 185) Too long anticipate time"
23-JUN-22,18:07:16,MOTN-200,"(S012SD01, 156) Too long anticipate time"
23-JUN-22,18:07:12,MOTN-200,"(S012SD01, 117) Too long anticipate time"
23-JUN-22,18:07:06,MOTN-200,"(S012SD01, 76) Too long anticipate time"
23-JUN-22,18:07:04,MOTN-200,"(S012SD01, 75) Too long anticipate time"
23-JUN-22,18:07:04,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:07:02,MOTN-056,Speed limits used (G:1)
23-JUN-22,18:06:36,SYST-014,Program select failed
23-JUN-22,18:02:32,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:58:40,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:56:52,SYST-034,HOLD signal from SOP/UOP is lost
23-JUN-22,17:47:54,SEAL-349,Proc logger process_id not found (E2)
23-JUN-22,17:47:54,SEAL-270,Flow command above maximum (E2)
23-JUN-22,17:47:52,SRVO-171,MotorSpd lim/DVC(G:1 A:3)
27-JUN-22,12:33:00,SRVO-407,"DCS SSO Fence Open 1,1"
27-JUN-22,12:32:58,SRVO-199,Controlled Stop
27-JUN-22,12:32:58,SYST-034,HOLD signal from SOP/UOP is lost
27-JUN-22,12:30:52,SYST-014,Program select failed
27-JUN-22,12:29:30,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:29:30,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:29:12,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:40,INTP-213,"Sealer Not Reset Check SCA U (SL_RFILLCHK, 415) UALM[170]"
27-JUN-22,12:28:38,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:38,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:38,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:36,INTP-213,"Sealer Not Reset Check SCA U (SL_RFILLCHK, 415) UALM[170]"
27-JUN-22,12:28:34,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:34,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:30,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:30,INTP-213,"Sealer Not Reset Check SCA U (SL_RFILLCHK, 415) UALM[170]"
27-JUN-22,12:28:30,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:28,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:28,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:06,INTP-213,"Sealer Not Reset Check SCA U (SL_RFILLCHK, 415) UALM[170]"
27-JUN-22,12:28:04,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:28:04,PRIO-063,Bad I/O asg: rack 89 slot 1
27-JUN-22,12:27:06,INTP-213,"Sealer Not Reset Check SCA U (SL_RFILLCHK, 443) UALM[170]"
27-JUN-22,12:25:00,SYST-014,Program select failed
27-JUN-22,10:55:32,SYST-034,HOLD signal from SOP/UOP is lost
27-JUN-22,09:22:04,SYST-034,HOLD signal from SOP/UOP is lost
27-JUN-22,09:20:56,SEAL-349,Proc logger process_id not found (E2)
27-JUN-22,09:20:48,SEAL-349,Proc logger process_id not found (E2)
27-JUN-22,09:20:06,PROC-001,Allocated memory full.
27-JUN-22,09:20:06,PROC-001,Allocated memory full.
27-JUN-22,09:20:06,MOTN-200,"(S007SD01, 370) Too long anticipate time"
27-JUN-22,09:20:02,PROC-001,Allocated memory full.
27-JUN-22,09:19:58,PROC-001,Allocated memory full.
27-JUN-22,09:19:56,PROC-001,Allocated memory full.
27-JUN-22,09:19:56,MOTN-200,"(S007SD01, 322) Too long anticipate time"
27-JUN-22,09:19:56,PROC-001,Allocated memory full.
27-JUN-22,09:19:56,MOTN-200,"(S007SD01, 312) Too long anticipate time"
27-JUN-22,09:19:54,MOTN-200,"(S007SD01, 305) Too long anticipate time"
27-JUN-22,09:19:54,MOTN-200,"(S007SD01, 304) Too long anticipate time"
27-JUN-22,09:19:54,SEAL-349,Proc logger process_id not found (E1)
27-JUN-22,09:19:54,PROC-001,Allocated memory full.
27-JUN-22,09:19:52,PROC-001,Allocated memory full.
27-JUN-22,09:19:52,MOTN-200,"(S007SD01, 288) Too long anticipate time"
27-JUN-22,09:19:52,SRVO-171,MotorSpd lim/DVC(G:1 A:4)
27-JUN-22,09:19:50,MOTN-200,"(S007SD01, 278) Too long anticipate time"
27-JUN-22,09:19:50,MOTN-056,Speed limits used (G:1)
27-JUN-22,09:19:44,MOTN-200,"(S007SD01, 230) Too long anticipate time"
27-JUN-22,09:19:42,MOTN-200,"(S007SD01, 217) Too long anticipate time"
27-JUN-22,09:19:40,SEAL-349,Proc logger process_id not found (E1)
27-JUN-22,09:19:38,SEAL-349,Proc logger process_id not found (E1)
27-JUN-22,09:19:36,SEAL-349,Proc logger process_id not found (E1)
27-JUN-22,09:19:34,MOTN-200,"(S007SD01, 178) Too long anticipate time"
27-JUN-22,09:19:28,MOTN-200,"(S007SD01, 119) Too long anticipate time"
27-JUN-22,09:19:24,SEAL-349,Proc logger process_id not found (E1)
27-JUN-22,09:19:22,SRVO-171,MotorSpd lim/DVC(G:1 A:4)
27-JUN-22,09:19:22,SRVO-171,MotorSpd lim/DVC(G:1 A:6)
27-JUN-22,09:19:20,MOTN-056,Speed limits used (G:1)
27-JUN-22,09:19:18,SRVO-171,MotorSpd lim/DVC(G:1 A:5)
27-JUN-22,09:19:18,SRVO-171,MotorSpd lim/DVC(G:1 A:6)
27-JUN-22,09:19:18,SRVO-171,MotorSpd lim/DVC(G:1 A:4)
27-JUN-22,09:19:18,SEAL-349,Proc logger process_id not found (E1)
27-JUN-22,09:19:18,MOTN-056,Speed limits used (G:1)
27-JUN-22,09:19:12,SYST-014,Program select failed
27-JUN-22,09:18:20,SYST-014,Program select failed
27-JUN-22,09:17:42,SYST-034,HOLD signal from SOP/UOP is lost
27-JUN-22,09:16:38,SYST-034,HOLD signal from SOP/UOP is lost
27-JUN-22,08:57:20,SYST-014,Program select failed
27-JUN-22,08:03:50,FILE-078,Auto backup complete
27-JUN-22,08:00:00,FILE-077,Auto backup start (MC:\PROG\)
27-JUN-22,07:03:24,SYST-034,HOLD signal from SOP/UOP is lost
27-JUN-22,06:57:56,SYST-014,Program select failed
27-JUN-22,06:56:38,SYST-014,Program select failed
27-JUN-22,00:06:50,FILE-078,Auto backup complete
27-JUN-22,00:03:00,FILE-077,Auto backup start (MC:\PROG\)
26-JUN-22,16:39:04,SYST-034,HOLD signal from SOP/UOP is lost
26-JUN-22,16:39:02,PRIO-063,Bad I/O asg: rack 89 slot 1
26-JUN-22,16:39:00,SRVO-407,"DCS SSO Fence Open 1,1"
26-JUN-22,16:39:00,SRVO-199,Controlled Stop
26-JUN-22,16:38:54,SYST-034,HOLD signal from SOP/UOP is lost
26-JUN-22,16:38:54,PRIO-063,Bad I/O asg: rack 89 slot 1
